"","lam1_7","lam1_8","lam1_9","lam1_10","lam1_11","lam1_12","lam1_13","lam1_14","lam0_7","lam0_8","lam0_9","lam0_10","lam0_11","lam0_12","lam0_13","lam0_14","frailty1","frailty0","rho_thres","rho_dis","sens7","sens8","sens9","sens10","sens11","sens12","sens13","sens14","spec7","spec8","spec9","spec10","spec11","spec12","spec13","spec14"
"11",0.048307954667252,0.0566643595663876,0.0534437639626726,0.0725607651879041,0.101565524441353,0.0682243858996475,0.0712638564073918,0.0961316236977877,0.240916923887607,0.217786650979223,0.237027603937419,0.21793994888859,0.250642427571007,0.199766816132053,0.275120551362005,0.25168529353313,0.762151929811195,0.0608016048729506,0.346241570149564,0.282446971204441,0.85,0.8,0.76,0.7,0.63,0.59,0.55,0.49,0.75,0.81,0.85,0.88,0.91,0.93,0.95,0.96
"12",0.0121041288047184,0.0260445798599077,0.0445159717458189,0.0374486978123855,0.0893439982646194,0.0517279320244141,0.0910720255763142,0.0561875313356843,0.176205255392097,0.193806447371244,0.200692311450855,0.191827898873839,0.191582504590234,0.217215171933254,0.247564668952481,0.218829529644623,0.380124446562753,0.10373550641011,0.603809690080441,0.360343296298637,0.96,0.93,0.89,0.86,0.78,0.74,0.67,0.63,0.72,0.78,0.82,0.86,0.88,0.91,0.93,0.95
"13",0.0614775878776615,0.0545359230816751,0.0714774235169372,0.0791353375416874,0.168722954255336,0.108571486925445,0.154652843018512,0.144191529261499,0.211973399371343,0.192638027487789,0.202513502190955,0.223848367389165,0.241997128003642,0.196070012277825,0.302102692619167,0.264404243313991,0.469564181673145,0.0555212565709025,0.704205842209597,0.343855375471669,0.86,0.81,0.76,0.7,0.58,0.52,0.44,0.37,0.79,0.83,0.87,0.9,0.92,0.94,0.96,0.97
"14",0.0805693972795119,0.0846955210941701,0.124665207273269,0.0552245769885402,0.0543204739749451,0.108751502354388,0.0822568918903951,0.0953185934131749,0.227877446549431,0.170772895003669,0.214002224919347,0.182195219322074,0.208160267611895,0.217296611477411,0.253232082687802,0.312122594792712,0.498741834808204,0.122789787868077,0.526912951781693,0.345546100301895,0.82,0.76,0.66,0.62,0.59,0.53,0.48,0.44,0.78,0.82,0.86,0.88,0.91,0.93,0.95,0.96
"15",0.0270025686878553,0.0462202780693077,0.0573837684666464,0.0539278500102003,0.0579158461468869,0.076165164523005,0.177457478113692,0.10755009309356,0.179021855817561,0.262789824040861,0.225119904077271,0.210846857442962,0.192392796535815,0.210470636231215,0.18059317196529,0.247894333949562,0.751666000818708,0.111184773059264,0.420083900470838,0.246420489429403,0.89,0.85,0.8,0.76,0.71,0.66,0.54,0.48,0.76,0.82,0.86,0.89,0.91,0.93,0.94,0.96
"16",0.0386025607151852,0.0348472069247343,0.0309414101401289,0.0422000324931242,0.0665972823080572,0.0553873117371817,0.067519900632895,0.0904980758165798,0.224628202011011,0.179256153057011,0.198387627278741,0.161052911980892,0.202216286299055,0.207841716944686,0.23367513122806,0.221300083578776,0.331314574912879,0.0693908645223971,0.614645225765139,0.205299824605111,0.88,0.85,0.82,0.79,0.74,0.7,0.65,0.59,0.75,0.8,0.84,0.86,0.89,0.91,0.93,0.95
"17",0.0269823399258012,0.0586872798100742,0.0435347051039169,0.0658202741819902,0.149477386014421,0.114702260535425,0.13629122194287,0.0869055023513375,0.200388764351926,0.196262285733802,0.197454473696036,0.20540802903524,0.163853776912458,0.168270479314625,0.223812901706138,0.218719292551428,0.936403388326162,0.0626616192899984,0.402842602562531,0.12248502046427,0.91,0.86,0.82,0.76,0.65,0.58,0.5,0.45,0.7,0.76,0.8,0.85,0.87,0.89,0.92,0.93
"18",0.028727058763902,0.0203683522002353,0.0552488833525936,0.0449437623366199,0.0916232114902001,0.0571332317737958,0.0936808199705049,0.111591407664644,0.180626903484661,0.177464070896084,0.224512787260136,0.169051573539494,0.167128999952431,0.177673604907732,0.248930230219173,0.21677682319754,0.869906055305681,0.048316231418131,0.659614942862853,0.235679840216282,0.88,0.86,0.81,0.78,0.71,0.67,0.6,0.54,0.73,0.78,0.83,0.86,0.88,0.9,0.93,0.94
"19",0.0330812075041941,0.0305399356959935,0.0411434580421151,0.0681073061515187,0.115294590564643,0.0488508529858048,0.0400201225064327,0.0597492513652384,0.205137226814048,0.190355122873742,0.201549840555734,0.254267371210825,0.249859820462069,0.228795678884098,0.252341220792934,0.240141891360265,0.954633205513144,0.100852512746201,0.500339487778635,0.0760425203544456,0.92,0.89,0.85,0.79,0.7,0.67,0.64,0.6,0.75,0.8,0.84,0.88,0.91,0.93,0.95,0.96
"20",0.0404079417307892,0.0633483462411047,0.0757041914121148,0.0703272195054074,0.110753007179291,0.141223847381388,0.143205800692282,0.0753813124337804,0.191940321783543,0.165496623780195,0.23952793896681,0.198860791443008,0.159359073573498,0.165764396443217,0.216745228235192,0.277811719242621,0.48271472793189,0.069167689098518,0.674472524698547,0.378533513094724,0.87,0.81,0.75,0.7,0.62,0.53,0.46,0.42,0.75,0.79,0.84,0.87,0.89,0.91,0.93,0.95
"21",0.039101838055131,0.0887652183029677,0.0677918847960946,0.159986068580473,0.186570110128885,0.185550195320749,0.27577710949483,0.0799011964927449,0.243877538667289,0.187053236470883,0.23487854539872,0.216451582600161,0.187128186278521,0.240785272541156,0.283395489317648,0.223111824743133,0.684444728115538,0.103279658721738,0.605824799239163,0.0715329788259428,0.89,0.81,0.75,0.63,0.52,0.42,0.3,0.28,0.75,0.8,0.85,0.88,0.9,0.93,0.95,0.96
"22",0.0411627487704101,0.04810924916165,0.0601239341852634,0.069863552552698,0.109221177667962,0.212222389419816,0.127020982926091,0.174124821645111,0.166905833973602,0.158740279537477,0.217559662669168,0.183518106253249,0.198106434988704,0.242894002559385,0.237261270955887,0.189531598326739,0.418187732849991,0.112197888509633,0.717534401285374,0.223544702440669,0.87,0.83,0.78,0.72,0.65,0.51,0.44,0.37,0.74,0.78,0.83,0.86,0.89,0.91,0.93,0.95
"23",0.0575227195441712,0.0573707337773521,0.0447701517358037,0.0321545590682997,0.0689394258753182,0.0449410113826001,0.0741325230465675,0.0719847442874159,0.19612765367088,0.159490994458677,0.189586030911465,0.185793555543465,0.192608967096451,0.187159104840171,0.291990817641889,0.180268811236198,0.651309712266277,0.0807699129261567,0.185505959802482,0.0412155457776285,0.86,0.81,0.77,0.75,0.7,0.67,0.62,0.57,0.72,0.77,0.81,0.85,0.88,0.9,0.93,0.94
"24",0.0276884876829707,0.0544975312436793,0.0580024377137777,0.0616275209013459,0.0827019014499671,0.0427106586704614,0.091778086380466,0.0578641712929579,0.162636270668192,0.202325730521401,0.183291599642529,0.21473001293409,0.206438112813366,0.171123323445443,0.238258032861628,0.229565378234914,0.815267289339212,0.0707278016196546,0.385343503812238,0.3469746746211,0.86,0.82,0.77,0.72,0.66,0.63,0.58,0.54,0.72,0.77,0.81,0.85,0.88,0.9,0.93,0.94
"25",0.0196064162826956,0.00889025090453048,0.00745811486283859,0.0611794410014019,0.102910763865125,0.123965280736211,0.193779530118764,0.134571637011698,0.193102084504686,0.150181703040362,0.170468786186923,0.166311684643958,0.20289289037486,0.17621118517977,0.229662337675122,0.250969353218972,0.577670690117683,0.0376031060853666,0.385492487520685,0.0830820395031556,0.91,0.9,0.89,0.84,0.75,0.66,0.53,0.46,0.73,0.77,0.81,0.84,0.87,0.9,0.92,0.94
"26",0.0269860046535119,0.0332665751815432,0.0560262044790527,0.0973712766639036,0.106225524660685,0.103391446112617,0.11645493863464,0.0732746712312247,0.206497546056339,0.176300925684463,0.204992923713582,0.172048878236131,0.170621188761687,0.195540053421707,0.20862126465291,0.255284109058787,0.547466102232714,0.0799918977577707,0.69867790770028,0.304021563265862,0.91,0.88,0.83,0.75,0.67,0.6,0.53,0.49,0.74,0.79,0.83,0.86,0.89,0.91,0.93,0.95
"27",0.0741926967031057,0.0845194461467669,0.0680810941942173,0.0534595323484309,0.127841582450526,0.0556780471783853,0.114709560502792,0.0808056274152144,0.198314572697015,0.202735133798307,0.210004151841746,0.212532409468126,0.195631184855804,0.225424325312448,0.308590067038061,0.274550143759768,0.657042093036399,0.0856673423095797,0.804010452803787,0.361080878843044,0.83,0.76,0.71,0.67,0.59,0.55,0.49,0.45,0.77,0.82,0.86,0.89,0.91,0.93,0.95,0.96
"28",0.0119692186180665,0.046846740889656,0.0794229741900435,0.0479562449651868,0.0799346709614151,0.0945423601493367,0.0697846386890381,0.0847621874968508,0.164974174524321,0.220863924242105,0.222084001549379,0.199922433050108,0.193004558143223,0.219098932747355,0.260275127452946,0.278430399045133,1.10913500856983,0.0516466662548455,0.559236489014334,0.271873219476598,0.93,0.88,0.81,0.77,0.71,0.64,0.6,0.55,0.75,0.81,0.85,0.88,0.9,0.92,0.94,0.96
"29",0.0224270376488131,0.0223329037521604,0.0373238375401594,0.0783619816935398,0.0911488474851115,0.0756517746059539,0.0664263215325415,0.0711155066458237,0.19905055235378,0.150414133804477,0.184962049053798,0.179310754161687,0.183310668237322,0.165634599097842,0.210484466085028,0.274636096874089,0.707191014079083,0.0710940658931979,0.607474054767938,0.290808920866432,0.89,0.87,0.84,0.78,0.7,0.65,0.61,0.56,0.74,0.78,0.82,0.85,0.88,0.9,0.92,0.94
"30",0.0665933479434537,0.0555409683317523,0.0512011805213528,0.0794946266758588,0.100926399658993,0.0514336058694883,0.0826472679624142,0.0482970812608837,0.160035885072985,0.189999138359083,0.190510001681491,0.171275545995615,0.202144222440992,0.181894530779641,0.289881048857785,0.303244082425468,0.690188003109542,0.0826911341509052,0.530703449629367,0.153478897848611,0.88,0.84,0.79,0.73,0.66,0.62,0.57,0.54,0.67,0.73,0.78,0.82,0.86,0.88,0.92,0.94
"31",0.0252298376511961,0.0205956048100293,0.0409427542824826,0.0365793769509207,0.100788186993753,0.0525703267567493,0.117379511275025,0.0758299282467248,0.143806608063978,0.172132494987167,0.187626875741783,0.167779699150897,0.171159207743911,0.191935053316327,0.266471207175503,0.231865275050488,0.402446239546504,0.0685800611956684,0.207024677106089,9.28848997818601e-06,0.89,0.87,0.84,0.81,0.73,0.69,0.61,0.56,0.7,0.75,0.8,0.83,0.86,0.89,0.92,0.94
"32",0.0364331239979707,0.0419442808487974,0.0599543974390499,0.0712760980831583,0.0397083988821421,0.0474344869418103,0.132322437804215,0.135338494498377,0.202217948801602,0.178414340641771,0.225386604092476,0.217381884445713,0.191852693436739,0.196982901068755,0.219759552622875,0.240495282108083,0.441743367834489,0.0541248533051482,0.566665148330014,0.350031227428419,0.91,0.87,0.82,0.76,0.73,0.7,0.6,0.52,0.74,0.78,0.83,0.87,0.89,0.91,0.93,0.95
"33",0.0362878730406141,0.0283483077781195,0.0417196642926474,0.0358932284538223,0.0867364486231142,0.0779562654772442,0.0797801230924784,0.111972156474669,0.183304715533119,0.159796661376789,0.163287455585918,0.190803371536069,0.172834666310051,0.206224050955257,0.20538757605542,0.216013367066902,0.731276155194047,0.0941011492146704,0.567929999863086,0.112038779313648,0.9,0.87,0.84,0.81,0.74,0.68,0.63,0.56,0.72,0.77,0.8,0.84,0.87,0.9,0.92,0.94
"34",0.0416160930468474,0.0549013056343356,0.0774120042782458,0.112405995734648,0.0779079106910917,0.106861891654868,0.118638370142587,0.158429402081322,0.21787285605401,0.179736416388414,0.207118717965675,0.228882856729378,0.229743036261551,0.209432111167229,0.296172222026983,0.312632192935815,0.600193712420537,0.065777476918203,0.58531113510371,0.331044508515078,0.87,0.82,0.76,0.67,0.62,0.55,0.49,0.41,0.73,0.78,0.83,0.87,0.9,0.92,0.94,0.96
"35",0.0495583783211381,0.0549702919521982,0.0522593063933672,0.115869082449106,0.130724342076949,0.105262885122963,0.142213132169897,0.121341284414853,0.235557526945136,0.145675440495173,0.182487037296275,0.217893017343326,0.261788594774647,0.23571677477441,0.282975055113579,0.239673300907442,0.817558337385089,0.0855415152578457,0.63351019965187,0.328038787496299,0.87,0.82,0.78,0.69,0.6,0.54,0.46,0.4,0.76,0.8,0.84,0.87,0.9,0.93,0.95,0.96
"36",0.0177904050386972,0.0336225937793376,0.0316987014255788,0.0298276343985597,0.058713562279632,0.0832700524052568,0.155885452514074,0.175284056067028,0.166123531645352,0.159459865526728,0.185002689258955,0.180518180789103,0.201261605584042,0.192009665117297,0.182644770310312,0.249628045225671,0.36837410966154,0.0979360037844417,0.405216440866229,0.51560964300048,0.94,0.9,0.88,0.85,0.8,0.73,0.62,0.51,0.68,0.73,0.78,0.82,0.86,0.88,0.91,0.93
"37",0.0364706876342826,0.0433513413331504,0.0790799074115431,0.0656076681723353,0.106408565666322,0.040405199751399,0.143001076944573,0.142715672086365,0.192337620463795,0.200682399306413,0.175691336846978,0.194817640158335,0.273897399257103,0.207703898874978,0.270106953203577,0.208000210490007,0.691466605839458,0.130695034575778,0.752231667588249,0.40494857967506,0.92,0.88,0.81,0.75,0.67,0.65,0.55,0.47,0.69,0.75,0.8,0.84,0.88,0.91,0.93,0.95
"38",0.0180527590384024,0.0242256474222591,0.100506933030539,0.0478401801731527,0.112712618676635,0.0673131259665533,0.163634195704122,0.164110092166893,0.19073905443256,0.199130964315789,0.192998350129352,0.195871202328853,0.190385617283199,0.160644145653144,0.289282065496784,0.290281960515297,0.747890808699679,0.0912663952643988,0.537003485521421,0.327499434433991,0.91,0.89,0.8,0.76,0.68,0.63,0.53,0.44,0.69,0.75,0.8,0.84,0.87,0.89,0.92,0.94
"39",0.0516284300352561,0.0428879089347218,0.0242489333899017,0.0350259960828524,0.135987066024298,0.180265266763083,0.249425804811424,0.159492637852683,0.200397878375969,0.227819308500178,0.232958086632931,0.21224048618427,0.18325741887654,0.23232487608374,0.185677926533675,0.173693382293905,0.636984719820414,0.0774826901660721,0.464856987977829,0.148343104786794,0.89,0.85,0.83,0.8,0.69,0.57,0.43,0.36,0.78,0.83,0.87,0.9,0.91,0.93,0.95,0.96
"40",0.0563195815110162,0.0490423350676209,0.078698125059998,0.0774581561853598,0.0825703749769909,0.0873070078221214,0.102268543591884,0.065729621735137,0.194939474764576,0.192496107463822,0.212901232719762,0.214209406445933,0.201242965096451,0.200622931253034,0.211979745037409,0.184827853668141,0.649325501538576,0.078187453365406,0.423013984853088,0.140502526487845,0.86,0.82,0.75,0.69,0.64,0.58,0.52,0.49,0.72,0.77,0.82,0.86,0.89,0.91,0.93,0.94
"41",0.0407564009298644,0.0689973724816765,0.0783009524810675,0.0907873883590689,0.123784597963104,0.0866263048292293,0.117411224471717,0.12810245061056,0.202954243783872,0.168429767221669,0.178889968774129,0.152140741033482,0.215663865718898,0.183586459219577,0.213068302484382,0.288524495682708,0.439350284163992,0.0945427097117888,0.685066625172892,0.224200392794924,0.88,0.82,0.75,0.68,0.6,0.55,0.48,0.42,0.74,0.78,0.82,0.85,0.88,0.9,0.92,0.95
"42",0.038507072647751,0.0676079152594687,0.0404664939279904,0.0471568844407932,0.118005004003497,0.0993965919000525,0.121566745777689,0.0555861951891683,0.198621026070225,0.213239765660118,0.225323953750862,0.207815342176491,0.191754560906094,0.180373789519735,0.292066383711546,0.238829454139657,0.578945780960119,0.0518280239031273,0.459219244583791,0.304816186618735,0.89,0.83,0.8,0.76,0.67,0.6,0.53,0.5,0.72,0.78,0.83,0.87,0.89,0.91,0.94,0.95
"43",0.0522454235699633,0.0793133011991799,0.0640089275070672,0.0475499601223246,0.0278339547179932,0.0592855987297003,0.165672559076099,0.0707721529953984,0.176500603422465,0.187053851324357,0.237694295058252,0.241423249539754,0.236866890302475,0.16116769227079,0.205669875431464,0.197398852320064,0.693841336656951,0.0743043286457894,0.587048488446977,0.314358329833563,0.83,0.77,0.72,0.68,0.66,0.63,0.52,0.48,0.73,0.78,0.83,0.87,0.9,0.92,0.94,0.95
"44",0.0255918327890908,0.0793331282931558,0.070310769982512,0.0539555319460829,0.0527767325260333,0.0614754264158182,0.091292901047029,0.136833832010329,0.192197833097017,0.186956658197392,0.175900386539733,0.196063629256603,0.189204650703546,0.199756838882276,0.289293272876359,0.257188474392458,0.492096918876526,0.0768035710135173,0.467005116708494,0.395058732958314,0.9,0.83,0.77,0.73,0.69,0.65,0.59,0.51,0.73,0.78,0.82,0.86,0.88,0.91,0.93,0.95
"45",0.0760502034483034,0.0666514030845274,0.05806202763371,0.0329066568512361,0.0442707580804405,0.0202375949732629,0.0736905941335189,0.185625959210256,0.175591816217919,0.185684562974537,0.199165591095321,0.165532938134212,0.190164751430302,0.144215734421068,0.257193027174651,0.200046879115278,0.806695356155706,0.0717318186104995,0.437680789931972,0.189024133052559,0.8,0.75,0.7,0.68,0.65,0.64,0.59,0.48,0.67,0.73,0.79,0.82,0.86,0.88,0.91,0.93
"46",0.0157841566974089,0.0513845895783427,0.0546939332782493,0.0342534875837967,0.0870117477739934,0.165045398330986,0.198791756940791,0.0913976706259205,0.221755192406546,0.165769424855672,0.185545007097135,0.148121383662787,0.18809626134443,0.174762367362242,0.191814498394114,0.221219842770713,1.00044405274805,0.0931565617554884,0.594111544812218,0.101906785764397,0.91,0.87,0.82,0.79,0.72,0.6,0.48,0.44,0.8,0.83,0.87,0.89,0.91,0.92,0.94,0.95
"47",0.0444281885879842,0.0382098847646359,0.0606211744440063,0.14033746336483,0.168122176177136,0.0613811539006337,0.0766821366705682,0.137664632012045,0.213334336260277,0.194943563520526,0.258493678308346,0.227816256356033,0.241354138059611,0.257421562079063,0.317191011314096,0.267657173376268,0.754228754204383,0.0657160461036478,0.508924637484332,0.264514838217711,0.89,0.85,0.8,0.69,0.57,0.54,0.5,0.43,0.73,0.78,0.84,0.88,0.91,0.93,0.95,0.97
"48",0.0620709762778943,0.0639423677987477,0.0388333056667578,0.0336274509478907,0.0808673218096684,0.118510165840475,0.0929671167359085,0.0638482919198366,0.190781230338359,0.199637151435971,0.184607483798928,0.188790525608088,0.181112298551749,0.192232415597265,0.259739873011937,0.259892072507005,0.391822762549324,0.0788165263733051,0.552617500200018,0.407988293454782,0.87,0.81,0.78,0.75,0.69,0.61,0.55,0.52,0.75,0.8,0.84,0.87,0.89,0.91,0.93,0.95
"49",0.010046045121938,0.0305995823346057,0.0573598287079223,0.0353085323428859,0.0919172337112343,0.133340871286912,0.104259707387409,0.0962199780562373,0.183254683894273,0.142662039106468,0.188563307572437,0.151430004722926,0.214756871066226,0.191984593733619,0.223183874477017,0.177110435128485,0.532753795401517,0.0889117973309196,0.284903284507243,0.272487675603371,0.92,0.89,0.84,0.81,0.74,0.64,0.57,0.52,0.74,0.78,0.82,0.85,0.88,0.9,0.92,0.94
"50",0.0504661103959858,0.0724127824529625,0.0366300842861805,0.0316443948768989,0.0494298839244261,0.0914012134188149,0.241875619455104,0.151465909786246,0.157587656982833,0.200312747360237,0.185526430312756,0.150284048708302,0.14695689492016,0.170815535447669,0.210289076073186,0.227396657685177,0.589889255788195,0.0873880273964501,0.662403518786112,0.11090762413065,0.87,0.81,0.78,0.76,0.72,0.65,0.49,0.42,0.68,0.74,0.79,0.82,0.85,0.87,0.9,0.92
"51",0.044267183407618,0.0748474950207303,0.0847078566995345,0.0894911621324608,0.0952748113176581,0.1390099014902,0.108991408619651,0.0800758985844675,0.190329985403623,0.205961452641392,0.209595265577828,0.215812095541558,0.242717087595417,0.21029442811916,0.204304266999125,0.203664332127243,0.918744503565794,0.0709200821037115,0.494165807093002,0.27782704062818,0.87,0.8,0.73,0.67,0.6,0.52,0.46,0.43,0.73,0.79,0.83,0.87,0.9,0.92,0.94,0.95
"52",0.0219350544045577,0.0400784399711405,0.063927528928365,0.0347828725683195,0.0515744190569074,0.088396524422793,0.123456145983813,0.132934437463351,0.192385813029296,0.197466833406836,0.239781157778509,0.221507888437529,0.195020665856043,0.173017115372467,0.183632985786649,0.217153292995393,0.620977399689166,0.0908380371495635,0.522011545623675,0.120182403125741,0.93,0.9,0.84,0.81,0.77,0.7,0.61,0.53,0.72,0.78,0.83,0.87,0.89,0.91,0.93,0.94
"53",0.0398614113658051,0.0692279425979494,0.0511862962544887,0.0328016052227206,0.163901363097989,0.0904852798891561,0.200012905343971,0.0602207999943181,0.188074538616543,0.180034751019153,0.157842487087594,0.227089208554902,0.212690516713821,0.189036000878306,0.201339668088423,0.291414803641751,0.524847995982641,0.0782048485016403,0.319509271064144,0.198553555462728,0.85,0.79,0.75,0.72,0.6,0.55,0.44,0.41,0.73,0.78,0.81,0.86,0.89,0.91,0.93,0.95
"54",0.0307918675851996,0.0688744798033483,0.045737874911101,0.0555574623824265,0.0653577298492321,0.0977324395695242,0.097226599006964,0.171868576894818,0.156549583718954,0.161895328662262,0.149787342625135,0.182882317118342,0.201272969738395,0.180992448627035,0.192123947684276,0.237345511041357,0.609244185666716,0.0912714534486284,0.561262520185401,1.54217146308441e-05,0.85,0.79,0.76,0.71,0.67,0.6,0.54,0.45,0.7,0.75,0.79,0.83,0.86,0.89,0.91,0.93
"55",0.0238725568714278,0.0290372521431585,0.0848701975969517,0.0550586550700486,0.0762322404274603,0.0387677558345237,0.0745163557484816,0.141659206822058,0.155708859831133,0.1737587118653,0.24829070219339,0.169342074162126,0.228025705522793,0.184096853506764,0.22315353335018,0.277226211515323,0.612221159471829,0.0770397153325936,0.383227929142389,0.322711792864766,0.91,0.88,0.81,0.76,0.7,0.68,0.63,0.54,0.7,0.75,0.81,0.85,0.88,0.9,0.92,0.95
"56",0.0564718374635493,0.0699203271336643,0.066055879968358,0.0510220263931103,0.103986102050527,0.130378345069815,0.0991384991481125,0.0980982603214148,0.150495678124817,0.18765622327489,0.176851288845309,0.178561671733456,0.20121240774372,0.143425981804086,0.16351493047517,0.183022228123348,0.432872724387492,0.153954533881119,0.664815526953843,0.493320726725496,0.89,0.83,0.77,0.73,0.66,0.57,0.51,0.46,0.72,0.77,0.81,0.85,0.88,0.9,0.91,0.93
"57",0.0276130827682037,0.0265953714441746,0.0675875084839655,0.047915261408841,0.086539261020974,0.0728770404390622,0.121456663548002,0.0789472430173069,0.186960693204036,0.170941198267414,0.257831260103963,0.255371594495753,0.291378279554298,0.284680608107864,0.29866836490634,0.249164984389703,0.623314613670788,0.078976598165957,0.507994038407428,0.282890760773944,0.9,0.88,0.82,0.78,0.71,0.66,0.58,0.53,0.75,0.79,0.84,0.88,0.92,0.94,0.96,0.97
"58",0.0381821092675729,0.0322369287530555,0.0504507597393255,0.0728836240771468,0.0872656275382291,0.0799659346654558,0.089310898515147,0.172160081155379,0.192024581212378,0.165213087186434,0.246290762882712,0.210615979858864,0.154267623075972,0.153951006433071,0.227100714194814,0.23627663308807,0.628711225733047,0.0775396468559301,0.481189568676323,0.351182424403102,0.89,0.86,0.82,0.76,0.69,0.63,0.58,0.48,0.7,0.75,0.81,0.85,0.87,0.89,0.92,0.94
